S_ID,Down
621a67a2627ddb4525c303862e11a8b4,1
6efc5c7b1212b511a4b40b39cd82fb6c,2
7d730a9c5d24355c4b38b75d23bc30b7,2
7ee1fd122066f524d41f783b5cb4bc8a,1
81fc8d061a8f0f02b507943591d1e183,1
834ff678226e6cd29d00b38cd07d5f92,1
83a3c9ac8d60bdf1e535b6dc9fe1de75,1
848a3655d20ac3f89641fbec61731af9,1
8fa9c96bea64a4d96b80d4fbf58b3a36,1
925410f04714a55b4c016b333429e79c,1
9885ee778f2e05895115a15a0132f4a3,1
a2b3bb7e64acf30fa81e2206dcb58926,1
a2b98369553e86fa84e26dd6d2379aad,1
abb7cddf329d8a66a707f16315b7148f,1
ac56f3581db981cddc1b4cb1dd34746d,1
d1f21d0bf8a42c608f4a5146f31dd448,1
e48d582b3bef9e4ebd01edcf76d64f3f,1
f0887cfb3df84aa7f40b5046a96af8fd,2
f3d4da25002991c512bb00bd7ab35016,2
f5890e8bce3be26a924af375aad95ceb,2
f795fbf0985c8e26069723c450b43977,2
fba6558181472c26385b8eecaea4e932,1
fdee1ec443e6f825aebeb044f5bac2a8,1
fff29135bb22575f601793cc8983e87c,2
36279b4c6dd044576a67f802c114099c,0
3763007af4730bf95c7d863314764882,1
44ab80c0252bd57138ece8657d395064,1
54afe5a1bdda19bcc4d89b48aa2d05a1,1
7864665966857c3ad01f30785adcdbbe,2
aa7e72ff290d04032125870f8387d3bc,2
b614dda6a4ccf254dc459fe7d8692177,1
db2879f9bcceec6adfdc5045c33f917b,1
fa882ad3206a4431618394b156eae10b,1
1edd531bcebe839781f7b26e915e4ed1,1
5a38522b12285f5bf3aeb70ba4b99580,0
6a5de43373df80b2593a1bfa6a082d99,1
a4010c1bd86700be2c0967462f1ea0ce,1
b8d290ca7a507c4f67a44c70ffea5dff,1
fe2340d3f62313afb6bbe516d26f7da2,2
0d99df33f6be77842983a6b442329238,0
33007767edff32b6b69aba8c987c8322,1
33227bd8e072cf19ff7712a7f95aaf69,1
389230ac2fc29951b054dbd41ff2b3e0,1
d903ff2880b23b2edaea523f46bfa847,1
923d3fc44d296d584231ed7c5041bf94,1
1013585be4c52ec80730cb6fc6522e36,2
2b1aae20fc23737c87063b0d66f4ffe6,1
3bfd4fdb55b2d64d44ceece18402f71f,1
5951538ffc7d937de91df9264301c825,2
6f7ab7c26f2326447da0560054f4c605,1
83cdc19e6501e29e98e07fb3aaadb1ca,1
d9fad30d22155943047db9fe24db0d84,2
097301c24f1fddeef215e4d4cebaed45,2
199d98548693804f0904944c0437b192,1
1d873a62e713ab327438574a2bc2e892,2
30dae1c3351f52eb0e223c97761eeb8a,1
3d89f98835da27c15ff8d858284255e5,2
5530df462a576fd6589b9299dcde7a4e,1
59496e9c26fa1bec479c27bb2b02f034,1
6cd0a1ce1686b3d19d83645262286c4c,1
77a99d845ef5040e05cfc7c7b475793f,2
861877e70b428398750175a99995fca3,1
8e0f62b0a4d365edb65635dfc4b63320,2
ac37916c3f6f939a0acb6ca7c177ce9c,1
b3d4dcba166cb065c8a63373f6a12c31,2
ba63a21bf6c5042adcc56669f5bf3ee5,1
e083f18b7dcf9dd678169ab4cda9d4d2,1
e590053616a4df735e8dcea04e88f979,0
f4f7773690a236e7b9a791cbba42e81c,1
90a94190156b0989edc79ac921d0d434,1
bdc5daf3c81438134a74343139c44d11,2
ea72f5b9baa4c8afb833022f839c521b,2
dc0f4c8945b4bdedfd1074a01f4f0df5,2
01163a077b33550c03f91f656422f6dc,2
016c5e8c970e3674972529933c09ccfc,2
01b2148bc0d34936e682018fd1ae801d,1
01e4ff7fd99ed47a1ef5730e97562842,1
0216540ef9847610b891f556e1ebe5b3,2
0221d40a9a106bb136d5ea9336ce76d3,1
026ff19c4ef8ed78c027a04f6024aba8,1
02ba1d3e0c610215b8770a5fcd13b8a4,1
02c7826654c793258a1f340bbd076bb3,2
02d578c26cd3eebcd8e8f2c4f6a75b9e,1
03393dc60c2906a34d9019114b7e6df7,1
03831dd8d6c029b2f27c1c90e41a119b,2
039efc72b80e765744c007443f0e10e6,0
03aacbf632414b5ec33ab00f45799551,2
03beddcb90e1b4b32f3b3a9ad2d4c8e8,2
03dc1f470366a475409e00c0bd172119,1
03fbeaff52ae7e6b7d4eb65b997b5abb,0
040fe534169566600a73cb83d33331ea,1
046a774d9d4d395f6336874c2d93ce98,0
046d3577dc998259b91d7d65d1b820d9,2
047307df5e57bd1f12d4c2f3d60516c1,1
04893546b65b3a9dcf87ebca905cac08,1
049d4721d64f6f47ae94c7ec28e3a470,2
053f33a6f4d80cf16e11d3a924017235,1
055270c9831b177b1ac00771b38e0c9b,1
0572ae61222e01dc7ab3896c7160b5b4,2
058fc4780bd3c29bf66ae1d473e845ec,1
05a6486b06337f3456f2ecd4c67d090b,1
05e19338f8584bd61c6b1e3529693a98,2
05e4c5f2f3f14032c5e20c51f5d0c846,1
05f5cfebcf13e9e95a372bfcb02dc578,1
05f77e6c3749a5f87aa6e63695ae576e,1
06a741c24a37da27ea1eb060ef058ec4,2
06e6411912248bd5172b789f55bac42d,2
06f4784a552cc350a6341062d2f88ee8,2
07c25e2eb7f7c39ddd4383ce5a1431bc,1
07e6cd5e17f3cc09aa18d5550c2bd02c,0
07f6337474efa11ccc55639bced1db31,0
08981adb141b9dca1f7a398ccf3be89f,1
08c83580022fccf203bd476c9a34ee4d,1
08f48da3198e91b719097347f72e3ac7,2
091b5e666653b7128c3418a07268c8c7,1
093c9e1db8664c0a2c2347c57d8c6695,1
09462de838a3fd5f5972e81f817d8772,1
097c325e856eecdab09fb7558c042ea9,1
099b41c13edb4c8a36d0988d10481aff,1
09eebe316914a69d9a65c7d23ed13e82,2
0a25899c90ed1fcfba605f064f07d19e,1
0a28ecd1fa0047aedd7c640fe6141321,2
0a7f790d79238467a7f74aa4969b97cc,1
0a8790b41ffd9a2fa75d605e47cd3dba,1
0a9fa0556cf0c7c106bba25e815bdbfa,1
0abf0a2ba4042c0b4a44066b31e3f0c6,2
0acb173d706c5b6fe2e5d4646d1f7644,1
0b4a49dbf511fc703b4809c5c6c87bee,2
0b58cb7971668aae7baf2a69eb5dc572,0
0bb8ff3f249a7dbde82c5d5ba4544c50,2
0bd0817dff243ca08b8a2105811aa160,1
0bf3d8b415eca4db7e32cfdf63b6d2fa,0
0c4801a487df0889877464009dfa3932,0
0ca6dc70e213985b00bfd31aed0d644b,1
0caf268e31dd7e32d2d8125bb4318474,1
0d1e3c8b6bd3449d77e3b94a6d596fe8,1
0d75b3b619abfa4c431791a88c017ea9,1
0d9d281aec6a096b6a48b2d9705eaed8,2
0de7b2cf3cc1cacd19484f5cfac23808,1
0ea01331241cb228d9dcb669e3b30b16,2
0ea997e1479a7484a2eba516971b2872,2
0f026ee1ee414f4de1db999cac656b4b,2
0f6c4806294d8deb333dc6129748d441,1
0f8b82cbf3cd564e7cfc11438a4e02bc,1
0ff112f0048febabe4849a56fae30835,2
0ff664b9465a233ede2316fbeb5c1f88,0
101b516efd42a03f003f4041562d0ea1,1
104b474b63423c9aa5815721788a6cc2,1
10be408872f4ca34538eaaa1b0b31adc,1
10d08d8501bd95701ab7a555dbb4503d,2
10d81bb823fdcdc47fee5fe5eb2beb28,1
10f3bb8c1c1005baf1d5367076899f36,1
10f90599e57521f88bd53eb6a9c4416e,2
1101c920a5b75bf6ff1f6bd35fb4c606,1
115d2dba5393f451983bde498e81925b,1
119afdfaa12e1d7cd5720a3e79b1896d,1
11f083cbff9b6fb8125e312d93c1f144,0
126e39412dfe13541fdfc1116b211607,2
12c4cf280cefa33555c1154482365a39,2
1311f3b04e943352b7a31423bccc6a3a,2
13bd5071f7dc8aa441afe09745486e4a,1
13e90937505a7064a65e3ec33aa1c436,1
13f7725a4250ad8c3e1ce90522c10a31,2
141aac0f73baef4ce9fa79a87fab05c2,1
149e26e1778c5a8ddbe194f37e679088,2
14a485561809fcdb4f07f3ca8a8036f4,1
14b94b9471556b4a4aff8e26e4dc86f8,1
1500b814ea5bd49db84d7f66b3cdedb4,1
1528515a72f457c7f97372f63bb2af2b,1
1549cf3b8a175901ab49c272953707c0,1
155ef619007ff24fe738f3568e9cf221,2
169ce38f9d384407db03854756df8259,2
175ba0f3bf3f21d13d5bfcfe12861194,1
182ef1d4caeea5152409466849dff84b,0
18da52a2d07f5aafb794e5518e6a6631,0
18e224c9eb372642243f7874b0d14db8,1
1906831672a4e95aac11b2c42a43ab71,2
191c093d8734bde95188ed64fcdc076b,1
196e63b82f931a8c39ec1c2cf41760d4,1
1999be4935f3334bd9a3a416e977902c,1
1a3aae5077d2acbe687afb44d629fb1d,1
1a44e5697118035c49f84fa8d7c32dd9,1
1a5cb6d4185bb9ccc48f0e7ef357f5c6,2
1b23969c5140807e0b1e63d74220db23,1
1b34babd8e72463e2c168a4e5104e1ec,1
1b51e450fe6862949d8553bca431927b,2
1b940fc1e2e52162ec5aeaf398d0727e,1
1b960a40a34ff9230a7b4433a6bb0191,1
1bcec3ff62570b23db14dc0f56a5a27d,1
1c83376070922dd51b58e89cbb8b3a92,2
1c97007e62343c7f50acceab4039e84c,1
1d359ae724241e97d824f5521dfd0f23,1
1d6d7524f9be0f47ad45f393456c4fc9,1
1d6fdd7789b082a11898344d18c4c891,1
1d705797acee5321132bede1cf6ea83e,1
1dc2e9f972cc1ace56fb7c5253d83c0b,1
1de6c26ef8a25f6ce660d38bb6dfeea9,1
1e99820cd9794976340e42f3c4f09808,0
1ec9df6cca08eabaa1487b4d8e001325,2
1f12ee5a542a1c74312484fc7223611e,1
1f1d97a450c2612dd889cb71f8db97de,0
1f23bd5967a1e1a5b75eeb9bc9b87731,1
1f6f1a9a49fd174c14135ab544b85cd5,1
1f83b6371d3ff4a5a9dd7303788619ba,1
1fa5e3f692a3f5bd86cc673a0cfc42e3,1
1fd194057497feef33e9039435b2ac17,1
1fd5a2142ef9959537d7036475bc72eb,1
1fd969ead5746d9369ba61f706ae16c1,1
202be66813dcbf4fc5649dccf652ea28,1
20513d702e86665179d319ddef8801cb,1
209eb96e2bf9a007388f87034eb0e540,1
20a93f1fc498aef4c0351261bbd92a8e,1
20b0ecf0c39ee3f515553d19eab5135d,2
20f03250d2b0df7f2e2ece0396f91c0f,0
211cd6636ad92c73cf92762520156ce7,2
2129b4e02d190b898c683c1f171d4ea6,2
213a07af34ab7181b88f4cfc0e8c0e14,2
2182418a5cd894532c530f6584b538a2,1
21a808ef84905fa5ad91b1e289d071be,1
21d695657044883542f85d329b77a06c,2
220e9615322e5829d58daba6f514b07f,1
2293b2d7632293855d7207790dcf812a,2
22c68cb5a8d96a4b319512e6c6c842b2,2
2319faa9bda8013b1ab598e47959da90,1
232d8568b168ec3a9e623816448b75ff,1
2333dfd62d2c3152b1005ec7535b0de8,1
2383d1b18f72564ef05b6c0dd97b2ddf,2
23db0c6490b821af73af314df5e95261,2
23fbd445f99523d5233e27ddb80a0f4a,1
2448296b9619d170d6dec1cdcd405116,1
2495e144b45320d08ed28d6452e20ac8,2
24ed4a8a434e0979d09654fb1fa4813c,1
24ffc4a49b8c1526740fc1aac355f9f1,2
25009aae08a8dcde07d69514c7b9a4be,2
25493d02bf363b8cedf119e262d6d946,1
25bb6d399c5b300422df18fe05c44222,1
25e4ee500570b463a346dd0d255ea51d,1
25f07c89291089506672db96d1af5c8f,1
2634177a22cf9bf4fd7d0101dd002eca,2
26430e0325c3cdbbf5b4d88bef13ac76,2
26977de551bf0cd022e53c05f08b2e03,2
26a34514a3b444bb9fc1f7e422e4104f,1
26c43e50b7f9007a4e4e68aec02999da,1
26e800190535dc667e071d89c4e10b9a,1
26f6826e31de1b357992c5633765cfca,0
2724604a35b991a18d8fb64a71fd6bd5,1
272aedd97021fed3dfd1b19713160e6a,0
273512c5c785d7b2d143d92230542348,1
2782d677050006d2cb202cc129ac850d,1
27a2af537d1003e1d3981af44b71c3e6,2
27ac54f31db6463f92599079833f6236,1
27bcd46ec057b80692b3135a995227eb,1
28103cf287c157f2b3cd857336468684,1
2815b5a267ef024c543ade97599acdc6,0
282604bb5442f9d570dde4315f43efbc,1
283c57f53a647a45fe0aa9aeb256bba4,1
2856b750203e176c0e0fd949f6a086f2,2
288cfa4b363e23f5ea702e89ff6e4e4c,1
28fa5bbb1130200ec13763b4a74c806b,1
294e78106e9fc75c128b7116d3418610,0
29631c67514cfac396d24433b85d95c3,1
29acd16b259e744a188b91034af143fe,1
29b11201a9077b0fc538dfdccbb4a5ed,1
29c66c8e9f3b314cc0dab7b9bef0885a,2
29d3de5478e6e20eb6d7a9dee7772e1f,2
2a05e468e1a9a4fa7fcc47bb72476abb,1
2a14787b84908ccee5408c71f3361fd3,2
2a62ef5409713313ed86bf7c1a1cafe4,1
2a8ac470e5b25b15247bb36e74909786,0
2ac5dff4c1788929e6558d38c098b264,2
2aca403ba37e66b9bc8e3aa9ee3c451b,2
2ad1bf36666d128403bf19cb0a979ad8,1
2b20d09a790173048aa506ff23a3452d,1
2b8970d02050e60ac56d23cafff4acc0,2
2b945824b1ffdbf88ede40c3ffc3effb,2
2bace4d2858d9a1769c632d409e32a3e,1
2bf1fefc1c3020626cd07ff64a5b92d5,1
2c05f984a077a0ed3fdd5fca3b3af367,2
2c3b523e6d7cb63b6d388f4464f6046d,2
2cdda95b8ccc6f65687aa7f8e627ba8b,2
2ce71e47f7e7c3585aadd83919fdcea1,1
2cf5cb191d701d5480470d40c33fef81,1
2d068ea5877567be7ed52d90dd1725f6,2
2d657c5afb03919cac5f5e34b6635146,0
2da631d0694371c7f6ea988d11014b6b,2
2db8be81da73b838585230e74c707ae3,1
2dbe1ae499af8bcb22118d8e198fa344,2
2dc43f0f03c5be3aeaccc94b4602e60c,2
2e04a8f18b350961e26874004155d938,1
2e26e5e1fafe1b29cf11199c2938d9cb,1
2e5c70fd8823569152ba815a4e1273a3,1
2e6262dc75cf7417489f2356aa422cee,2
2e6a63162a1bcff1d8925f5306f5dead,1
2f0b1826224f22912e7a7bb1c84e0916,1
2f97c46b5d2434ead7117465ef0e5c94,2
2fd2fa041ac89552923a286c29f6f0b6,2
30665241e410996bb86dfe21d5c01e37,2
30910d2c28863b98ee0593c43dad000f,2
30dea0e3a4601d20d201f196df8a570b,1
30f152beaa550904e240a21ab2f95734,1
313e05a0a40669ab6d8e4f12ba8d555e,1
318ba4f1656dbbbdcce2d93580678c10,1
31d13362210eaf00e81e922d20b0f409,1
31e09a3e55664180b2ec3a2b56409904,2
31e2bd11927abc0af71db6781fef3fce,1
31f53804fab285d7afab0f35931c004a,1
31f7c4404a42b9f10ef412d53aa5dfa2,1
322ee97821075b5cd3c8252c979b5ec0,1
324c81d55cfcf00082ebe14ea07299ed,2
3252c67b364600596ed371e67480dbd4,0
328331b2a915b8ab82b5c8552725e384,1
32d259be5f6e7bf9b153b94fbc9218e2,2
331ff75591587c25cc7e38351b71008e,1
3349a96279a1323c31255a69eb2b53ba,1
33b089b3b1cdf72dcefea8c6279d2567,1
33f8cff41d4c7c1ca625cbf6d0e43d79,1
34ab02e8a1b362a919a2761cacf02af7,2
34adb2e4b6ce5bf72ab9a873801eae07,2
34b33de600e1670f6f1719714b1a520e,1
350608185d1f7628646cee96f4714cdb,1
350c9784d5ce84e534b103af69fba51c,1
352529b73cdee7b0c76a6431f0411765,2
35639ddade62449710cd63275be4749d,2
358b8bb3fd6d73621fe0080b1754a95b,1
35c885116b3ca17157b478fc93fd872b,2
35cc6bf834280ff8d8ca9e5d375133e7,1
363b94ebf28ac75bf2d62d6044e6242e,2
36411cb50d1fe9186089f3f76e3ba66c,2
3681d2c28e81251c0f0837bb2867887c,1
3688501ede55c271a55774178c2997c6,1
372061bd62b621a4ab1a967ee0cd7641,2
375ca6cf85862518b7ba86d96deba558,1
37a715ea590a7060a0f49d8ff28e0280,0
37ac1f21e9eea66690310f6facaaefc7,1
37cbc53873debc984baba35ef5d5dda8,1
383364fd424e2f2094de8ff66779082b,1
385daa7e3328b91cdc22907123987a56,1
386573265bcbdb3110839de46a02224c,2
3935b7dd14156dadb9cd7015f0a500f0,0
39b9b2ab66ac51c692bbc23c26fa9ea2,1
3a5e11d397772c2f117bacdf3d3da011,1
3a6499de8669d43c2050b17e83d4395f,1
3ad0b5c0c964e4c2a059e6c0c78bcfa0,1
3b6f0774dae0847edf29afd896762f58,1
3c3c51f9269f36893c94958ad8f6aca7,1
3c6878d26cd9ebc43ed08026d1c6923c,1
3c87c850a68957ef1d1cb7ae4d678375,1
3cd47fa8e17c8eb38f55b6ca8e217c74,2
3ce26b1c4844c17ec3b433126830cfef,1
3d4134db21c0202840e6cbe1e0ec912f,1
3d5bf25fce80d77de00e2da7b389886f,1
3d7acb5ba1cfbaefce1cd124a610790c,2
3d85416d6d4f905611c34f5f45290b27,1
3d977b65026ea2cacb1847c30561cc6e,2
3daef7b749e1562f3120b39f48c54f94,1
3dc4e27bfc28d5eb2498ed9557b2703c,1
3dcb87b4b32ded541f2962908980a287,0
3e8558f5b0d917db5e91bbb036a00552,2
3e8d208f0193fd9cf55fce1f53f5b247,2
3f7955154f5b8398f01fcfec93be261d,1
3ff0460bdb320a2ea48a042d42bb454a,1
3ffcebd4146e4c794c480ea7e524549f,1
4017fac132e6442236b12030e3443704,1
4022b1b371a1c3dae6f7bc770ea3252c,1
40381363cb3abe10dd4a77b8e4a84568,1
4078730cd6ba746a09dab36aee88dda4,0
409674ecf01ebf727d6221c6a35ebd3f,2
40a1547154cd85a91c0206748077521c,1
40a544d98d4eb7e7d87d3c72f69cbc52,0
410a4602997be395b9daad462fd17305,2
414ff637391088248c060780f0dabbb4,2
415a2993967d7316bcfcc5663e0ab354,2
41728ad9e2bf60a91c20b6ac0be76e17,2
4192e99e3ccb3079ac7adf00c7763455,1
41adf9e2751a82219404ef64e971a4a4,1
41ce5b381b8797a4be0fde9ae5c13a20,1
41f141ac6b1be52bc9ed0b2c42aa9e43,1
4215c440142e7b1400989fca7046cb06,1
421b258fd7ff83ecdeb31e053a337550,2
421f33bfa0abaa612322b19a3ab93715,1
422088d7d7b797712a7b02433944a8eb,2
42adbdff6bd484fa48891e99a08f472a,1
42b3bd38096c7e9f0b78be0d170e52e3,2
42d14d130d37aea30ab1cf05c0c285ec,2
42d9e9dd6af52493fc46f9074e681209,1
42eea4d924bd5ca26ab58da0cece01dc,2
42eed79f6c43f26a0c71bfc8bf9f78c5,1
430d23654ddea3a17721a31d6b143b76,1
436f3952f6ac311d63ff14ca784773f4,2
43856f13c5a398cfcd2b6fd50d6edf17,1
43c5518860a2784750b0bed9883ce668,1
446b95a9acfc67dfc97887a2e1b0525e,1
44b34bf297404892be4386de7bf0a09e,1
44b8e29cc082881d3306f479916b6ff3,1
44e12866993ef586dec92afeb461189e,2
4506f7b2e36acb87d5cd34770989a71c,2
4538bb70ab6604387e33dd7fc88e1403,1
4597091cb559f90792d77af0f7147313,1
45c1be341d5437198da2a48e5cce7092,1
45cf06d875769800e68cf80874fcb3b0,2
4627fccf1a7ace9e22bccc1de78c18dc,1
463ef4775c5375ebfb7725a4451a5b0b,2
464ebe3acb55ecbc47db2a9fa4415902,1
46a4b610312ef9675962082a632a2b24,2
46aad7eaf4e59cd1901b61cea2090140,0
46b7f34d58b80860765a89fd58af1795,2
46e6187850ee89b1d254f1dff54c829a,1
471a44f117fae7716058153472bb9448,2
47392fdf8f31a05408a46d3d980623db,2
474edc9f6827e8b50fb9f618e7c7bf86,2
4782669ad8dca7158c75a1082a1f7ec2,1
47f18adc8783c26dcbbc56830575ba32,1
484d7ae77e0b612939fad33132a6ba66,1
4853e5f64f4fb5e277340b8a2439c655,2
4876bbbd9e4e6467dc9096535d560188,2
489da559076c328320cf0036addb1119,1
48bb5ac4c853cc47890169a872a06b82,0
48d760993d18e01f554bbde5056d7988,0
4a1dedfa0ccce99e4fc19f03b011a35f,1
4a37dac0d3a7c3733e8336b75a09b55e,1
4a73231c19e4f1556340751ec8e4f266,1
4add70fd8f5b31d8712090ac17acf59c,1
4addeb39dcd7582906d56c4cd3879f66,2
4b262ae956de991274d67529209b5fea,1
4b71c143b69d0c56250eefba35761df5,1
4b8f4bf5141fa520abfe4ea7a76cd1e7,1
4bccdfc55a6a304287fd8ea4c27c7e34,1
4bede76b66e862527638e94d97d50477,1
4bf8393b13f1c7c4413ae2f783357a79,1
4bf98e1284ddb80448836f074b99b4e9,0
4c1563fbd59677cdaba7d0e6ac23d6d5,1
4c86edf9459414d2ae70376f31835a26,1
4cc7f6c3f54b6e90eb4d44277cca1fbd,1
4cd8c2cdb262f21b69b4bb9916a71380,1
4d972f1f845ce816b11e8036e80c40bb,2
4dd5af1b19a3694d62a44d9d4e8adfc9,1
4e609f77937d0d0b127092bd3808bc6c,1
4e74b35c0324134c62e8fb8234677fa4,2
4e944843a685d5a80c758594b2e493d5,1
4ea268ac0104c7d19c282b339da6a6a5,1
4ea9fbb5e832ce1b933b68d58187489b,1
4ee50c18ae44c7693a50839990b7cc48,2
4ee93efda078ed103befd873eee8e747,1
4efda42ba3a64a977d2c77eb14769f83,2
4efea8933338cda4133e9b70a95a0bfe,1
4f4bcfbe1d091ed217b412489e1cec2c,0
4f620d93d57bcdbc10fea7e55f571b76,1
4fb57070dcc2df2971eb74ba02189955,2
4fbf8f7721f181673bf246fdbdc1c002,1
503c8c26307517238a52cbcddc3a0ef8,1
503e30044d764b5b3f7a7a30f7ed8138,1
507c493db9c2a268cbcc06a0ac80a8f0,0
50cee243ffb809b45d6c727ca64969c7,1
51033f5ec3b293df12c6e7687a53eb66,1
5111b406e31bd0b0d01de8ae4e58e469,1
513c33f2ddf72e9af9edab7929437c50,1
515c7269dc7aec7392ca9ed60b442496,0
5172cdeb5e6f189e9d798ceb6d1f6415,2
519aa8254513c20a39c9d17c3b129405,2
51ba5aaae269eb52670a574ef1f78849,1
51ea297dbfcb68f6a7cfd5c8762a2041,1
51ebd2234ad79607105a56aa8c835032,1
5210208ef8af49074eb5038e88bcb52d,2
5299500f1b0e305f39a5c141fce81f9b,1
52a463808237c37ca6c61fb374a6791b,1
52c3c60682e109ca72306800c6ec00dd,1
536f6f963378a6a32df6a49bbea0880b,2
5383ed51388880d9d4944178d0d218a3,1
53dbefcc17f1d8a6e27347ba1b6c7257,1
540a698080d734f22be25b178f2662ab,2
540d7bc8820144ca84d07a713ccaf7b7,1
5437a03484ee8dae723bff6980d2bbb1,1
547f7164872aa962cc64c68ea45e8c63,2
54a692f42af2a97c8f774574cd1617d3,2
54b64ce69bad221cabe599b62b279243,2
54de4fffaea66e7ded7365717b51ae7a,2
55164c4fc655bdfdecd6845614ea0e4b,2
55479b7f145a22ca20a6cf7e47f48745,2
5590f95edf9a63f028fe93a65dc3a541,1
55fb9f06d81ef221afae9dbb2a4dd2f0,2
56058227d3c4a4814116433d79a71d7d,1
56973cd238c5e0486fe9b05f0d60659b,0
56accd660659b67092a361c89e934d0c,1
56e75a4e2deef96cc4059532836c0b7b,1
5725cae9d444d5b6109febd8337d54b3,1
574562344a7426d139e8522ed00169bd,1
57640e4398ba2e1e99d332d8f27cbaae,1
576d4706911977cb80ce27605a34a845,1
57cb6067a9edf673adc4c68a7e7b2633,1
58284d6db6efe8f84b8b9b1440595090,1
588e799a9b2ba048ca46d41eaac6fd4e,1
58be63f4218ebc3195ff3b901df7ff68,0
5906fcb9964db01235da166f029bc30d,2
593c7a290456c7c460c75a424ac8a4f8,1
59b6ee712a419fa533d16f99599677ef,1
5a6c50679e4c7683116260ca5e87a0ee,2
5a703cd6f420f4cf42e2999ae0259c87,1
5ab4f30c67a5379a0d51ebea5d7bec9b,0
5ae47a79a2c667079ba3972a739325ca,2
5af2d98c663e0b81bf6f7c06101ae85f,1
5b653dc5e5486eaa4fb2f85445726e73,1
5b6616d99459aee3786c00457dd0554c,1
5b68bf46c3a71c119afd14a2fa40bb9f,2
5b6f7bd744731f1f060b5a54049d8edf,2
5b83e1dbb06df7d0ea99891b49ef5a03,1
5bc5a6e23a0ce9597f1ea54d9b007558,2
5bed72223f34a90410b482c8b2151800,2
5c05d60aae5c8751c8d65557256e42c7,2
5c09c474222dbd6ecb202c60bcb2b87c,0
5c26ca5338fdaf14fad6bee0c565e51d,2
5c6c15d485ecbb05c3117cb45716bf89,2
5c8857119cd3551b2f7d5514ed6353c1,1
5c8b8675bb7b43ab06ff97fd943bbbed,1
5cc21a929241ae855cc30db51db3481d,1
5cdd8cd03c7efee7c7d5685dadb2924a,1
5d23e8ff179ff8b3e808fb7565ef0d51,1
5d4c48229e24000852fd88a705bc5cd8,1
5d6069f00ccd628dec1752b1ff36dd60,1
5d814bee3467d3aebbbd6708879ad727,2
5d9b85d6e74b87ac04aaae2d0d090db9,1
5e08a120d2f344ab34042ad1ae42e777,1
5e34a700e453d717b33f2d2e0c77810d,1
5e4d50dbde07435702ab3e7e2579b7df,1
5e768626b5c3a90d8be75b96c268b03e,1
5f161829c5f17fdd6b8cf44c6c93d006,2
5f265a1055fcb50ccecae569a9db9c45,1
5f26799a8e26566cd91afd31cfbba1fb,2
5f314764092bdee1b1b29c5305579569,2
5f31f79f9632b9c78a875c2ceb09a731,1
5f3a3599b42becb233529009b1aa32bb,0
5f81600a0558b030bdf5fe0f6989ba47,1
60201a2e3b54e3fce1605d4ef4bab96e,2
60257303dfb73f4e0ebe25fd0a5d123e,1
602b41ac76e17c243bac7d5dd3be90dd,2
603509c47e666a32ddb60f2dd438c936,1
603ca899f42d295d23060e27a593d616,1
60831b54796e28023c937df0f4c100ea,1
60999489c56d6d30afa40c4638fbd200,2
60f118a1fc6b1e9ebf10e002e1fdfbda,1
60f5ceb5e99841094a1b1f18af91cece,2
61137e2294705ca7e2b1e8f88f676695,1
6126ca5abf31585cacd7d40b75bb6ac4,0
6145a19c897563445394410ff05a03b0,1
617f6b2ebd7221446fa385ce08103c74,1
61803aaac2f8ce014718193ed2006305,1
61bc7d097037e74fb8ad8849f33096d9,2
61ddcf30d8e5648eb7484738d7788048,1
61ded8fb1d9e42ff2a92145242a028c3,2
620cbd08aa31eb28f0483eca3f1554c2,2
623453549da2413002ddff99b60c3740,1
6239e1e6fe34854759f5f667a6958c5d,1
6271f1b39c2b34fd6f8d8c990f2b321d,1
62ac0b78cd731fae069fa9a08696f418,1
62b3f04f59d86a1e95aab276ac9db38d,2
62d1cc1a530530cac8236e6c4a383a55,2
633214fadb988bc581155813a4bc811e,1
633c6d56a53db1d171630daf664dc873,0
63623629397a8ee81bfdd26636c8a4f8,2
63a320e303afa51f790e389cb0119213,2
640334050503ea1df1fa5430a44d3db4,1
640d3be0265323a06ec4d8de98c1ee05,2
64353fd33a312f7a688194a04585e988,1
645530e3fda068e5d23896d617a30eb2,2
64a8da354e80c3eb95c54b8fdabe1605,1
64ae71a6faf9f2500ae335c12a8b6346,1
64fc42a85ad9e30d32cf133c94e9bb57,1
650f3ced8233281082b627981aa87d3f,2
655dc37fcaad24789291c9e84f4193d2,2
656c3505e99cdee5087212845f404c52,2
6591385381c2f6d354ed284dbd734cda,2
6691a0bc3e53a78b6fb9cd194a553e54,1
66dbded752dcaf9a856f4b15bd6e6350,1
66e25f185f0d2df5c692db83171bde9c,1
675fb75064655d56d9db49966833574b,0
676094da09b2c39549758ed686197c44,1
676afccbd4a34f465679e217bf9df737,2
6781935fe2c215429e464f5e56111d06,2
67eb1822d06e742459635258b579d21e,0
67f56d0204d382ce295c8e23f820c99e,1
681d1929e87a60df4bebb7ca5ac7656a,2
681e029fb25b0604563a885d5ff121d2,1
683a5bb2da81295155da7bd3e63e1e2a,2
68611012410daf5433635f5a74ca50d8,1
68796c8397917d8e543924fabf7cc1d8,1
687c56e6ac7f9cc3b78501d1eacaff5c,1
68e77f67814f0e7c0e362e1f09874cca,1
68ea17d0bb7aad0c50641a426ffbe3a1,2
